id,trip_duration
id2956630,276
id3631007,480
id3037727,1325
id1836600,727
id2384094,332
id2968656,225
id3007230,2322
id1681996,339
id0330751,1037
id1332500,481
id0701523,1114
id1767337,1366
id3381043,577
id0377991,397
id3396015,1715
id1676116,383
id3663509,4
id0327395,1399
id2776022,587
id1909541,579
id3474141,361
id0815008,619
id3915053,933
id2708678,212
id0987644,1198
id0464299,345
id2352176,1347
id3208148,142
id0194802,1514
id0671682,916
id1255354,474
id3808830,406
id1026173,444
id2740855,467
id0478347,879
id1112885,742
id0741694,2531
id3025907,3284
id1149506,1899
id2182814,720
id2304099,1603
id0230670,1374
id3641402,860
id0218663,378
id3585657,587
id1822249,274
id3935840,332
id3121161,770
id1986304,296
id1633745,983
id1736678,2998
id3956075,588
id3234629,1625
id0205536,2225
id0883985,777
id2141601,989
id0207460,199
id0149461,1355
id0175140,142
id3330037,657
id3257252,211
id1143335,695
id0154238,322
id0474915,759
id3723665,964
id3448245,341
id2469102,648
id1451626,266
id3872916,1087
id0320110,405
id0909691,614
id1052708,389
id3717054,1118
id0335457,247
id0450967,395
id1454918,355
id1113243,208
id0703535,930
id1555383,1361
id0933281,915
id1875272,841
id2183466,1247
id0064485,566
id0908608,1120
id2542991,280
id3296923,666
id3390355,856
id3028398,2755
id2270613,1314
id2111887,386
id2044694,891
id3937794,1327
id0881445,289
id2293899,1492
id2057350,473
id0172313,299
id1918682,637
id1149612,825
id2614340,355
id2150597,1771
id1702123,507
id0412937,1100
id2848267,495
id1117789,474
id0551748,719
id3115099,288
id0006182,995
id1826255,1196
id0784461,564
id3167465,737
id3719257,805
id1735678,136
id0384459,1262
id0121957,1030
id2462318,526
id3355061,857
id2924615,375
id3121064,192
id2609798,375
id1518220,440
id0385528,1493
id3815732,603
id1544697,401
id3928847,227
id1147484,822
id2133083,425
id0448977,890
id1359107,251
id1165166,2508
id2692036,796
id2926208,463
id2053135,1084
id3165929,654
id2135933,901
id0220606,310
id2647716,83302
id1231249,778
id2558466,695
id0086785,420
id1659152,1381
id0372697,421
id1257250,721
id1440407,371
id2170776,661
id2810749,1487
id3174109,893
id1600744,589
id2543894,543
id2306555,1153
id0598290,798
id3077672,1661
id3532290,2635
id2294150,700
id2822240,514
id0562049,462
id2263772,609
id0888065,480
id1667860,750
id0806765,2763
id2319921,410
id2322269,1248
id3199189,531
id3684416,206
id0795524,878
id3469688,393
id2720657,261
id2267530,2055
id0995217,846
id0419661,345
id2097038,533
id0935065,1787
id3162949,1907
id3251939,999
id1621868,590
id2973223,467
id3040197,545
id2625440,323
id1789295,287
id2567757,333
id2034145,226
id2044960,614
id0575978,586
id2769385,478
id0046547,824
id3794699,347
id0911168,1735
id1426462,4533
id0447175,475
id2531777,235
id2174853,338
id3911220,291
id0703459,667
id0993278,655
id3951445,1181
id0057859,432
id2977384,450
id3933759,883
id0328573,1365
id2641875,1186
id2956815,267
id3996142,1537
id3601217,326
id3036025,238
id3173187,578
id0307542,1776
id3357691,404
id1475298,1421
id1445495,291
id0631138,1599
id0964001,878
id3152097,1657
id2416050,1150
id1790183,275
id3243627,1010
id0229176,1347
id3007314,1470
id0779623,524
id2992604,1801
id2475147,686
id0218447,1380
id1340303,237
id0077358,94
id0452144,315
id1528707,1603
id2796605,453
id0542363,288
id1738648,866
id0897075,777
id2520244,472
id1291638,440
id1495563,437
id1915026,590
id2408257,884
id1578394,340
id2917159,771
id2224905,706
id1503185,109
id2174154,868
id1788396,1258
id0559100,1535
id2486711,1014
id1691277,1247
id2672923,678
id2693866,346
id1281899,1427
id1801966,251
id0163388,623
id0222764,275
id3316129,1180
id0449178,889
id3681237,493
id0074935,541
id0278666,800
id1222270,560
id1258046,1891
id0362565,2381
id1560860,447
id0821682,805
id2854036,2514
id3856684,268
id1593648,390
id1553013,275
id1910496,473
id0155492,253
id3634272,885
id0877653,934
id1542463,314
id2355233,1883
id2945206,1002
id2035694,302
id0741549,1473
id1789199,125
id2801634,404
id2712691,749
id2004289,894
id1358513,325
id2885548,271
id0854500,582
id0956204,124
id1771103,758
id3932509,305
id2777697,450
id1967542,360
id2875191,742
id3357717,118
id3471918,735
id2525032,724
id0967476,1456
id0011307,844
id0338292,954
id0783362,260
id1853884,173
id1452486,183
id0163685,1268
id3177964,1216
id1781490,1296
id0788847,468
id2639441,754
id0922900,1345
id3186572,1018
id0483814,759
id3717052,285
id3904483,704
id3339370,402
id2130099,1240
id2151382,1554
id2913062,271
id1991815,1706
id1772855,822
id2814294,2016
id2563007,350
id1651699,889
id1827309,1703
id2370582,634
id1802990,403
id3910510,855
id0820577,754
id1733556,509
id3082639,1161
id1965679,463
id3962363,2350
id1693143,922
id3953697,368
id0363707,714
id3588548,1068
id0201038,1688
id0126489,1446
id2170119,250
id0735143,1311
id3430066,1419
id2782780,150
id1954502,638
id1499814,891
id0291068,1718
id2568579,943
id3137474,683
id3158475,935
id3098132,752
id0437814,811
id0724884,1344
id3214168,516
id1842804,2946
id0668967,1136
id1971232,528
id3452737,337
id0866392,1461
id0412442,1235
id2803661,946
id3234039,909
id1920591,349
id0722434,404
id0733480,3630
id1461375,1541
id3524096,1161
id0459961,682
id3529410,219
id0364652,691
id0653799,372
id0744880,463
id1690456,750
id2847491,865
id1593261,469
id0026372,100
id0498959,1231
id0920392,223
id3488583,836
id2629904,1961
id0367974,625
id3850595,313
id2514364,558
id2962890,493
id0056547,112
id3081361,1023
id1960037,1439
id1986260,677
id0929258,1388
id1924684,888
id0859612,1634
id1043183,96
id3495055,1052
id2811610,679
id2711577,1481
id0397460,375
id0385981,259
id2261109,501
id2678199,610
id0738297,1156
id2743428,640
id1202751,262
id1747701,327
id0999796,886
id3727329,1451
id2183419,487
id1905059,515
id1698931,334
id2387441,275
id2261283,1227
id2687971,670
id0478173,1184
id0102730,336
id3363665,856
id2718557,172
id3927420,1378
id2923678,1144
id0507810,2596
id3246836,753
id1624818,507
id0404904,475
id2689440,356
id1283993,635
id2427131,446
id3673114,1802
id0589347,1137
id2334982,997
id0144486,857
id1283519,254
id3881136,1204
id1103432,574
id2380758,427
id2365939,481
id2611068,1886
id1450912,471
id1585229,2824
id2485941,3062
id2277367,273
id2337689,1361
id0600246,412
id1637796,534
id0244407,610
id3625389,497
id0273374,748
id3498829,1543
id2673440,2201
id3223619,511
id1587452,828
id2171626,2311
id1312856,221
id3307008,549
id2191639,1106
id3860248,474
id0277042,294
id3614953,777
id1589000,990
id3198640,237
id0854207,424
id2619017,4968
id3548032,1136
id3650900,337
id3118296,401
id0044242,505
id3846241,662
id2610675,2595
id0935501,433
id2071474,892
id3986159,417
id2701442,222
id1399798,185
id3183607,402
id3674133,960
id3224831,537
id3122885,1508
id3439837,830
id2539788,604
id1663833,2396
id0473083,581
id1642234,247
id3022653,401
id2964058,2191
id0717359,181
id0825717,517
id2000595,122
id1604507,299
id3953642,253
id3412356,409
id0842878,577
id3680139,282
id3746009,398
id2699279,876
id1858446,691
id2579159,186
id2453255,72
id0077050,798
id1319372,1039
id0774310,433
id1821209,694
id1323426,1680
id1734897,1307
id1601533,394
id2868981,325
id1364818,1686
id3167076,973
id1402438,1522
id1790304,1057
id3639322,703
id0869350,189
id3592001,482
id2538265,881
id3657125,500
id1788148,1793
id2915468,507
id3773583,399
id3276656,394
id0629323,1064
id2975024,649
id1704819,2041
id2823961,412
id1525692,4896
id2615359,813
id0257987,2134
id3940237,441
id2942338,1218
id0445745,474
id1462287,1093
id0633577,488
id2468984,431
id3502861,588
id3153680,466
id1542993,1888
id1114866,1060
id1778078,463
id3970659,370
id3848748,910
id3833638,1027
id1339523,96
id0615938,613
id3853418,470
id3748415,1850
id0137170,1967
id0547604,1877
id0909213,747
id1008028,2750
id2554592,944
id1145550,725
id3213687,606
id1302087,601
id1089579,655
id2923613,391
id0895565,375
id0336166,1061
id0959124,599
id1263612,1046
id1988786,190
id2024792,1455
id1099360,4868
id1993213,1103
id3341151,975
id3708434,213
id3615701,400
id2247091,453
id3854786,545
id3076842,337
id0505525,360
id1363235,243
id2226655,333
id3414909,1495
id0676565,767
id2283379,927
id0327539,1574
id3448312,477
id3134386,481
id2188759,923
id2796386,292
id3514038,872
id1422769,371
id3473533,257
id1844066,2015
id3580043,409
id0763422,1686
id2575067,1025
id1028152,110
id3295561,196
id3678557,940
id1482433,300
id1428014,1205
id0249109,511
id3632576,980
id0171268,580
id3890505,298
id0851521,2064
id1274436,341
id0189851,60
id3797151,322
id3035479,678
id1699967,997
id3998530,1026
id0499170,2212
id2562778,563
id0691130,348
id2600182,564
id0878661,447
id1751776,269
id0697925,541
id1618298,685
id3032427,824
id3218212,176
id1169960,258
id0943745,978
id2748279,1093
id1252557,486
id1823833,275
id2469381,1636
id3764038,823
id0953670,611
id3193408,806
id1077400,531
id0729061,1327
id2984825,222
id0543026,1157
id3552683,458
id0379755,786
id3739180,634
id1423637,2484
id0669039,751
id0122137,2847
id3013830,1572
id1632560,1493
id2228138,1282
id0827802,1891
id3259747,220
id3272462,2365
id2717329,212
id1233076,984
id1351980,617
id2544696,1504
id3034000,1292
id1866597,259
id1339149,238
id3664819,760
id1739324,787
id2468265,1273
id0465043,1780
id3864407,353
id3655214,237
id3472837,196
id0308483,2402
id3220523,166
id3201371,611
id0216443,976
id0864070,1220
id2367078,765
id0089572,144
id2834179,437
id0760109,498
id0704556,332
id2314070,1209
id2009242,699
id0125816,2208
id2080545,1071
id3761232,436
id2778802,627
id0273691,305
id3497135,60
id0124687,230
id1042202,2791
id1916670,47
id3995587,1004
id3088016,725
id1929591,118
id0952272,438
id2438360,971
id2891436,2556
id3326099,339
id3945324,1500
id0440476,1941
id2431197,662
id2867279,1331
id1275525,127
id1814984,295
id3019093,390
id0704618,609
id0189435,673
id1457641,697
id3231774,404
id3344010,476
id0406016,258
id0964758,1069
id3955855,202
id2637029,231
id2127694,146
id0379095,527
id1322767,820
id3501277,864
id0751739,220
id0239571,888
id2552944,424
id3146666,732
id2863342,660
id3258622,845
id2527939,418
id1187470,1077
id2817071,277
id1578537,1223
id0138887,767
id3460158,1805
id1857794,832
id2065470,391
id3830847,1988
id0999591,508
id0553165,662
id0161688,1095
id0229674,786
id3966224,571
id2436495,804
id3270164,1129
id3545034,1329
id3279395,571
id0944450,539
id3805621,306
id0532642,1571
id0060083,306
id0594749,993
id1262912,490
id1499562,194
id1035448,493
id3056036,530
id3754576,472
id3989182,2910
id2232788,677
id2507027,262
id3610058,567
id3096891,1224
id3954737,1677
id1704164,759
id2259581,320
id0692422,759
id2605760,906
id0322132,1401
id2106171,1333
id1721639,87
id2503098,456
id2842576,4698
id0456901,247
id3217810,1627
id2982928,344
id0976465,692
id3070381,658
id2197052,538
id3346638,758
id1790869,213
id2794744,125
id0728642,316
id3623454,259
id1624492,1312
id3885816,942
id3830747,811
id2716032,1615
id1858813,882
id3635897,1126
id3666335,1381
id2666497,482
id3647064,626
id0336463,950
id2077162,475
id1094989,3518
id3545517,2397
id1052296,374
id0462829,188
id2730074,303
id0079480,300
id3094684,233
id1832128,718
id1344033,499
id2631159,420
id2141715,579
id1760654,697
id2526910,586
id3805931,380
id0117951,521
id3003084,632
id3207297,2149
id1553138,739
id2621601,783
id0916675,790
id1636496,625
id0969372,948
id1247078,225
id0357929,1253
id0005129,1272
id3534988,215
id3769404,2922
id1420258,160
id0192127,726
id0336259,2975
id1864895,1530
id2781884,737
id2234423,535
id2726339,1382
id3628244,1127
id0033857,1808
id1859151,399
id3531412,1783
id0886302,160
id1919345,1371
id3991102,662
id3914849,2219
id2429204,382
id3300448,467
id1440370,1023
id2517725,493
id1738721,455
id0363331,1433
id1809209,827
id3019741,404
id1597014,1094
id1564943,130
id3375665,168
id1688218,1353
id2421073,1658
id1288735,448
id1436649,1283
id3422077,266
id2157601,310
id2872868,645
id1188626,109
id0774055,87
id2995160,360
id0846735,410
id3795060,629
id2657591,515
id0749205,1180
id3266378,354
id3412170,307
id2379645,1100
id2315190,919
id0592958,306
id1172062,194
id2253071,342
id2623071,1216
id3036062,2203
id2785490,184
id1302927,3033
id3092058,1811
id1862798,331
id0829915,464
id1416761,4180
id0796349,1774
id3943164,413
id1884037,541
id0952440,898
id2715341,1003
id3830940,1278
id3790324,857
id0015322,568
id2572296,1070
id0000261,925
id0463115,1425
id3518069,86314
id2627488,417
id2883731,396
id0689665,2106
id3845231,291
id0698382,632
id3114949,1182
id2348628,617
id3496184,564
id3867891,1746
id2454276,1049
id3344498,1461
id2183638,1941
id2434160,614
id1038395,1256
id0438920,108
id3011943,1413
id2974178,1099
id0362405,898
id0999139,993
id2392698,836
id0041536,397
id3173023,981
id0431030,144
id1253535,561
id1912949,326
id2146126,1368
id2145366,732
id3867406,726
id2844800,474
id2883412,1024
id2978563,1005
id1718948,1282
id2689089,1255
id1236342,2058
id2035875,1221
id3126612,639
id2373147,445
id3178879,1558
id0956875,750
id3336788,574
id3666362,275
id1385547,824
id2836936,1056
id3976853,1275
id2654241,477
id3176787,498
id1021308,580
id2908048,732
id3740999,1717
id2707622,382
id0564519,537
id2309340,527
id3126943,294
id0231137,609
id3069530,550
id1538048,148
id3070341,1424
id1991397,1144
id2262109,962
id1939993,653
id3834045,561
id3651439,651
id1828939,1183
id0019325,1474
id3480946,783
id0304258,509
id3449925,1230
id2515918,2276
id0521133,526
id3580987,2015
id1708272,1274
id1976852,820
id2674340,1183
id1117186,1487
id1362773,755
id3758223,254
id0279318,458
id0099446,326
id0495735,1294
id0032020,642
id1804163,285
id3616153,1078
id3697532,803
id3915402,478
id3502720,369
id3818367,533
id1031909,466
id2343840,992
id1674854,1164
id2652659,842
id2560343,438
id1918477,427
id3438556,666
id1806207,940
id0493608,832
id3186820,512
id2680363,1278
id3062460,2143
id0522535,375
id1962913,222
id3197829,227
id1191906,1256
id3012389,1838
id1880657,964
id0310493,431
id2335542,559
id0034413,1639
id2594504,887
id0252315,775
id2912201,1021
id1417559,378
id1946178,1381
id0714630,323
id2425608,684
id1482851,455
id3889315,695
id2863502,515
id3779978,718
id1579710,2413
id1415983,592
id1927810,2158
id2762871,530
id2472725,776
id0589195,818
id1978657,771
id3277505,1611
id0479551,175
id1389374,455
id3526188,789
id1717027,1500
id1886136,1322
id3864614,170
id3702211,934
id0090856,175
id2764645,149
id3373490,246
id3247246,309
id0834655,86254
id0736222,299
id1498692,1654
id3471045,3082
id1227178,720
id1282700,2239
id0341052,388
id0960850,1315
id0874359,572
id3126430,2092
id3577864,778
id1082344,320
id1693130,881
id3846946,1327
id2538603,112
id2990083,193
id2225071,869
id3374867,1644
id1422967,709
id2159704,202
id3579318,1132
id1063349,4639
id2732479,858
id3286601,759
id1042661,812
id0107339,1175
id1195070,725
id2283357,668
id3904093,402
id3141864,629
id3843615,1341
id1829122,313
id0270267,955
id2095097,209
id3099113,1303
id0445570,153
id1296040,688
id3514720,631
id1613495,550
id1370182,808
id0139103,577
id2020386,2521
id0259554,1303
id1347167,568
id3868164,1417
id1792076,616
id3491751,2938
id2388794,1534
id1073376,1520
id1173888,384
id2644033,753
id3440925,1660
id0335512,546
id2096735,1073
id2930880,277
id1731683,614
id2170609,494
id1915827,448
id3944379,704
id0922578,1263
id3866423,812
id0451620,531
id0778163,877
id1439975,899
id2719550,724
id3216321,729
id1033502,1371
id1720511,1014
id2264652,343
id3286455,453
id0129363,876
id0710560,479
id3473890,683
id0399529,549
id2428694,1924
id0144988,1854
id1844991,787
id2146444,476
id0524522,957
id2762363,628
id2648429,1067
id1539427,1099
id2200503,595
id0637812,693
id2860698,1578
id2148721,170
id0703627,288
id2000321,978
id1121668,2126
id3315548,1722
id2400201,239
id1122778,956
id3361900,756
id3927141,288
id1856505,460
id2082672,571
id2545164,509
id0842286,1340
id1786906,827
id0563507,1042
id0707321,584
id1037941,20
id2929085,401
id1676377,1931
id0393421,2153
id2348366,453
id3979537,728
id3022821,1119
id1762571,1356
id0030910,1354
id1017544,1313
id1265195,843
id1150657,1076
id2376856,115
id0165478,536
id1609340,848
id1052827,390
id1227093,1202
id1561370,350
id0541906,143
id3187935,27
id3029676,286
id3084546,471
id2904328,716
id0773393,1191
id2132871,776
id2155540,837
id3103645,1328
id1325841,826
id2809824,1655
id1042523,360
id0090986,12
id0372344,2423
id3644247,519
id3432791,29
id0887381,767
id0974593,833
id2238144,1074
id2715896,178
id0519825,393
id0047979,1020
id3292047,1633
id2381509,1211
id2993096,662
id1079961,567
id2452384,734
id2396174,195
id3062149,621
id3504036,659
id2208594,234
id0969301,449
id2221792,1543
id1233324,934
id2417246,732
id2111545,3354
id2879861,958
id2167804,590
id1765428,1629
id2711241,118
id3082310,619
id3372641,470
id3030053,382
id0098282,1129
id3549421,178
id2600267,561
id3723117,568
id1345755,1149
id0810775,531
id2148299,661
id3667550,330
id2005918,356
id3525006,1054
id0203657,352
id0305176,973
id3947759,743
id3570220,460
id1442786,769
id2109971,250
id1106063,527
id0636349,732
id1631460,188
id3081534,1489
id1468278,629
id0732837,414
id3991499,583
id0150866,460
id3904154,922
id1802416,1439
id3898523,765
id0996500,510
id0343265,1224
id2652792,1049
id3156761,456
id3698851,525
id0497182,1139
id3034805,1334
id3557632,138
id2964811,778
id2250371,1376
id2963856,445
id1322341,961
id3518999,650
id0449677,1942
id1150955,538
id3820485,1297
id2990997,807
id2014851,383
id3432584,738
id1464992,512
id2160308,1349
id0364963,452
id1707696,901
id2474861,319
id3746499,703
id1327720,1269
id3180478,1261
id2105528,608
id2369733,304
id1570149,979
id1232486,552
id0483216,344
id2969059,674
id2617891,1535
id1486499,723
id3737442,322
id0527286,1362
id3167913,1091
id1016262,227
id1902940,424
id2787608,594
id2352803,446
id0977880,607
id3371733,1531
id2396067,1212
id1487674,734
id1095052,314
id1494896,364
id0882196,465
id0053917,1703
id3169872,1377
id3835489,799
id1612088,1092
id2420728,509
id0317089,1311
id2722962,1484
id1847296,303
id0336409,371
id0656492,621
id1322877,731
